P59536	T2R41_HUMAN	TAS2R41
P59539	T2R45_HUMAN	TAS2R45
P59541	T2R30_HUMAN	TAS2R30
P59544	T2R50_HUMAN	TAS2R50
P59551	T2R60_HUMAN	TAS2R60
P59646	FXYD4_HUMAN	FXYD4
P59861	D131A_HUMAN	DEFB131A
P59922	OR2B8_HUMAN	OR2B8P
P60673	PROF3_HUMAN	PFN3
P60985	KTDAP_HUMAN	KRTDAP
P61129	ZC3H6_HUMAN	ZC3H6
P61236	YPEL3_HUMAN	YPEL3
P61570	ENK25_HUMAN	ERVK-25
P62502	LCN6_HUMAN	LCN6
P62685	GAK8_HUMAN	ERVK-8
P63119	VPK21_HUMAN	ERVK-21
P63120	VPK19_HUMAN	ERVK-19
P63121	VP113_HUMAN	HERVK_113
P63122	VPK8_HUMAN	ERVK-8
P63124	VPK04_HUMAN	HERV-K104
P63125	VPK25_HUMAN	ERVK-25
P63127	VPK9_HUMAN	ERVK-9
P63131	VPK7_HUMAN	ERVK-7
P63302	SELW_HUMAN	SELENOW
P78312	F193A_HUMAN	FAM193A
P82664	RT10_HUMAN	MRPS10
P84157	MXRA7_HUMAN	MXRA7
P86790	CCZ1B_HUMAN	CCZ1B
Q008S8	ECT2L_HUMAN	ECT2L
Q02325	PLGB_HUMAN	PLGLB1; PLGLB2
Q03924	ZN117_HUMAN	ZNF117
Q03938	ZNF90_HUMAN	ZNF90
Q05BV3	EMAL5_HUMAN	EML5
Q05DH4	FHI1A_HUMAN	FHIP1A
Q06250	WIT1_HUMAN	WT1-AS
Q075Z2	BSPH1_HUMAN	BSPH1
Q08AF3	SLFN5_HUMAN	SLFN5
Q08AI6	S38AB_HUMAN	SLC38A11
Q08AN1	ZN616_HUMAN	ZNF616
Q09MP3	R51A2_HUMAN	RAD51AP2
Q0P651	ABD18_HUMAN	ABHD18
Q0P6D2	DIK1C_HUMAN	DIPK1C
Q0VDE8	ADIG_HUMAN	ADIG
Q0VDG4	SCRN3_HUMAN	SCRN3
Q0VFZ6	CF210_HUMAN	CFAP210
Q0VGE8	ZN816_HUMAN	ZNF816
Q107X0	KRIP1_HUMAN	KLKP1
Q12767	TMM94_HUMAN	TMEM94
Q13046	PSG7_HUMAN	PSG7
Q13066	GAG2B_HUMAN	GAGE2B; GAGE2C
Q13069	GAGE5_HUMAN	GAGE5
Q13072	BAGE1_HUMAN	BAGE
Q13296	SG2A2_HUMAN	SCGB2A2
Q13536	CROC4_HUMAN	MIR9-1HG
Q14146	URB2_HUMAN	URB2
Q14390	GGTL2_HUMAN	GGTLC2
Q14507	EP3A_HUMAN	EDDM3A
Q14549	GBX1_HUMAN	GBX1
Q14582	MAD4_HUMAN	MXD4
Q14586	ZN267_HUMAN	ZNF267
Q14588	ZN234_HUMAN	ZNF234
Q14761	PTCA_HUMAN	PTPRCAP
Q147U1	ZN846_HUMAN	ZNF846
Q14DG7	T132B_HUMAN	TMEM132B
Q15032	R3HD1_HUMAN	R3HDM1
Q15270	NKX11_HUMAN	NKX1-1
Q15434	RBMS2_HUMAN	RBMS2
Q15527	SURF2_HUMAN	SURF2
Q15615	OR4D1_HUMAN	OR4D1
Q15619	OR1C1_HUMAN	OR1C1
Q15622	OR7A5_HUMAN	OR7A5
Q16048	MCHL1_HUMAN	PMCHL1
Q16517	NNAT_HUMAN	NNAT
Q16559	TAL2_HUMAN	TAL2
Q16626	MEA1_HUMAN	MEA1
Q17R31	TATD3_HUMAN	TATDN3
Q17R55	F187B_HUMAN	FAM187B
Q17RC7	EX3L4_HUMAN	EXOC3L4
Q17RG1	KCD19_HUMAN	KCTD19
Q17RR3	LIPR3_HUMAN	PNLIPRP3
Q1AE95	T183B_HUMAN	TMEM183BP
Q1ED39	KNOP1_HUMAN	KNOP1
Q1KMD3	HNRL2_HUMAN	HNRNPUL2
Q1W4C9	ISK13_HUMAN	SPINK13
Q1X8D7	LRC36_HUMAN	LRRC36
Q1XH10	SKDA1_HUMAN	SKIDA1
Q1ZYL8	IZUM4_HUMAN	IZUMO4
Q2KHR3	QSER1_HUMAN	QSER1
Q2M218	ZN630_HUMAN	ZNF630
Q2M296	MTHSD_HUMAN	MTHFSD
Q2M2W7	CQ058_HUMAN	C17orf58
Q2M329	CF184_HUMAN	CFAP184
Q2M3D2	EX3L2_HUMAN	EXOC3L2
Q2M3V2	SWAHA_HUMAN	SOWAHA
Q2M3W8	ZN181_HUMAN	ZNF181
Q2M5E4	RGS21_HUMAN	RGS21
Q2QD12	RPEL1_HUMAN	RPEL1
Q2TAA2	IAH1_HUMAN	IAH1
Q2TAA8	TXIP1_HUMAN	TSNAXIP1
Q2TAL5	SMTL2_HUMAN	SMTNL2
Q2TB10	ZN800_HUMAN	ZNF800
Q2TBF2	WSCD2_HUMAN	WSCD2
Q2TV78	MST1L_HUMAN	MST1L
Q2VY69	ZN284_HUMAN	ZNF284
Q2VYF4	LETM2_HUMAN	LETM2
Q2WGJ8	TM249_HUMAN	TMEM249
Q2WGJ9	FR1L6_HUMAN	FER1L6
Q2WGN9	GAB4_HUMAN	GAB4
Q30KQ1	DB133_HUMAN	DEFB133
Q30KQ4	DB116_HUMAN	DEFB116
Q30KQ5	DB115_HUMAN	DEFB115
Q30KQ8	DB112_HUMAN	DEFB112
Q30KR1	DB109_HUMAN	DEFB109B
Q32P51	RA1L2_HUMAN	HNRNPA1L2
Q3B7J2	GFOD2_HUMAN	GFOD2
Q3B7T3	BEAN1_HUMAN	BEAN1
Q3B8N5	PROX2_HUMAN	PROX2
Q3C1V8	BSH_HUMAN	BSX
Q3KNT7	NSN5B_HUMAN	NSUN5P1
Q3KNW1	SNAI3_HUMAN	SNAI3
Q3KP31	ZN791_HUMAN	ZNF791
Q3KQV9	UAP1L_HUMAN	UAP1L1
Q3KQZ1	S2535_HUMAN	SLC25A35
Q3LI61	KR202_HUMAN	KRTAP20-2
Q3LI73	KR194_HUMAN	KRTAP19-4
Q3LI81	KR271_HUMAN	KRTAP27-1
Q3LI83	KR241_HUMAN	KRTAP24-1
Q3MIS6	ZN528_HUMAN	ZNF528
Q3MIX3	ADCK5_HUMAN	ADCK5
Q3SXZ3	ZN718_HUMAN	ZNF718
Q3ZCQ2	AX2R_HUMAN	ANXA2R
Q3ZCW2	LEGL_HUMAN	LGALSL
Q400G9	AMZ1_HUMAN	AMZ1
Q494W8	CRFM7_HUMAN	CHRFAM7A
Q494X3	ZN404_HUMAN	ZNF404
Q495B1	AKD1A_HUMAN	ANKDD1A
Q496H8	NRN1L_HUMAN	NRN1L
Q499Z3	SLNL1_HUMAN	SLFNL1
Q499Z4	ZN672_HUMAN	ZNF672
Q49A92	CH034_HUMAN	C8orf34
Q49AA0	ZFP69_HUMAN	ZFP69
Q49AG3	ZBED5_HUMAN	ZBED5
Q49AR2	CE022_HUMAN	C5orf22
Q4G0F5	VP26B_HUMAN	VPS26B
Q4G0I0	UQCC4_HUMAN	UQCC4
Q4G0S7	CC152_HUMAN	CCDC152
Q4G0Z9	MCMD2_HUMAN	MCMDC2
Q4G112	HSF5_HUMAN	HSF5
Q4KMZ1	IQCC_HUMAN	IQCC
Q4KMZ8	NKAI1_HUMAN	NKAIN1
Q4V339	ZNG1F_HUMAN	ZNG1F
Q4VC39	HIG2B_HUMAN	HIGD2B
Q4VXA5	KHDC1_HUMAN	KHDC1
Q4VXU2	PAP1L_HUMAN	PABPC1L
Q4W5P6	SIM43_HUMAN	SMIM43
Q502W7	CCD38_HUMAN	CCDC38
Q504U0	CD046_HUMAN	C4orf46
Q50LG9	LRC24_HUMAN	LRRC24
Q52LA3	LIN52_HUMAN	LIN52
Q52LD8	RFTN2_HUMAN	RFTN2
Q52M58	CN177_HUMAN	LINC02914
Q52M93	Z585B_HUMAN	ZNF585B
Q53EQ6	TIGD5_HUMAN	TIGD5
Q53EV4	LRC23_HUMAN	LRRC23
Q53FE4	CD017_HUMAN	C4orf17
Q53RY4	KCP3_HUMAN	KRTCAP3
Q53S08	RAB6D_HUMAN	RAB6D
Q53S58	TM177_HUMAN	TMEM177
Q53S99	CB083_HUMAN	C2orf83
Q53SF7	COBL1_HUMAN	COBLL1
Q56A73	SPIN4_HUMAN	SPIN4
Q56VL3	OCAD2_HUMAN	OCIAD2
Q587I9	SFT2C_HUMAN	SFT2D3
Q58FF3	ENPLL_HUMAN	HSP90B2P
Q58FF6	H90B4_HUMAN	HSP90AB4P
Q5BJE1	CC178_HUMAN	CCDC178
Q5BKX6	S45A4_HUMAN	SLC45A4
Q5BLP8	NICOL_HUMAN	NICOL1
Q5CZA5	ZN805_HUMAN	ZNF805
Q5EBM4	ZN542_HUMAN	ZNF542P
Q5FYA8	ARSH_HUMAN	ARSH
Q5GH70	XKR9_HUMAN	XKR9
Q5GH73	XKR6_HUMAN	XKR6
Q5GH77	XKR3_HUMAN	XKR3
Q5H8A3	NMS_HUMAN	NMS
Q5H913	AR13A_HUMAN	ARL13A
Q5H9K5	ZMAT1_HUMAN	ZMAT1
Q5H9M0	PWP3B_HUMAN	PWWP3B
Q5H9R4	ARMX4_HUMAN	ARMCX4
Q5HY98	ZN766_HUMAN	ZNF766
Q5HYK9	ZN667_HUMAN	ZNF667
Q5HYR2	DMRTC_HUMAN	DMRTC1; DMRTC1B
Q5I0G3	MDH1B_HUMAN	MDH1B
Q5I0X7	TTC32_HUMAN	TTC32
Q5JNZ3	ZN311_HUMAN	ZNF311
Q5JPF3	AN36C_HUMAN	ANKRD36C
Q5JPI3	CC038_HUMAN	C3orf38
Q5JQF8	PAP1M_HUMAN	PABPC1L2A; PABPC1L2B
Q5JQS5	OR2BB_HUMAN	OR2B11
Q5JQS6	GSAML_HUMAN	GCSAML
Q5JRC9	FA47A_HUMAN	FAM47A
Q5JRS4	O10J3_HUMAN	OR10J3
Q5JRV8	T255A_HUMAN	TMEM255A
Q5JS37	NHLC3_HUMAN	NHLRC3
Q5JS54	PSMG4_HUMAN	PSMG4
Q5JSS6	MEIG1_HUMAN	MEIG1
Q5JTD7	LRC73_HUMAN	LRRC73
Q5JUK9	PAGE3_HUMAN	PAGE3
Q5JV73	FRPD3_HUMAN	FRMPD3
Q5JVG2	ZN484_HUMAN	ZNF484
Q5JVG8	ZN506_HUMAN	ZNF506
Q5JWR5	DOP1_HUMAN	DOP1A
Q5JX69	F209B_HUMAN	FAM209B
Q5JXM2	MET24_HUMAN	METTL24
Q5M9N0	CD158_HUMAN	CCDC158
Q5PT55	NTCP5_HUMAN	SLC10A5
Q5SNV9	CA167_HUMAN	C1orf167
Q5SRH9	TT39A_HUMAN	TTC39A
Q5SSQ6	SAPC1_HUMAN	SAPCD1
Q5SV17	TM240_HUMAN	TMEM240
Q5SV97	PERM1_HUMAN	PERM1
Q5SXM1	ZN678_HUMAN	ZNF678
Q5SY68	S1A7B_HUMAN	S100A7L2
Q5SYE7	NHSL1_HUMAN	NHSL1
Q5SZD1	CF141_HUMAN	C6orf141
Q5SZD4	GLYL3_HUMAN	GLYATL3
Q5SZI1	LRAD2_HUMAN	LDLRAD2
Q5T0B9	ZN362_HUMAN	ZNF362
Q5T1A1	DCST2_HUMAN	DCST2
Q5T1J5	CHCH9_HUMAN	CHCHD2P9
Q5T1N1	AKND1_HUMAN	AKNAD1
Q5T1S8	NCMAP_HUMAN	NCMAP
Q5T215	TPC3L_HUMAN	TRAPPC3L
Q5T292	TM273_HUMAN	TMEM273
Q5T3I0	GPTC4_HUMAN	GPATCH4
Q5T5D7	ZN684_HUMAN	ZNF684
Q5T5J6	SWT1_HUMAN	SWT1
Q5T5M9	CCNJ_HUMAN	CCNJ
Q5T5S1	CC183_HUMAN	CCDC183
Q5T681	CJ062_HUMAN	C10orf62
Q5T6J7	GNTK_HUMAN	IDNK
Q5T7M9	DIK1A_HUMAN	DIPK1A
Q5T9S5	CCD18_HUMAN	CCDC18
Q5TAG4	NBPFC_HUMAN	NBPF12
Q5TC12	ATPF1_HUMAN	ATPAF1
Q5TC63	GRTP1_HUMAN	GRTP1
Q5TEA3	DAAF9_HUMAN	DNAAF9
Q5TEA6	SE1L2_HUMAN	SEL1L2
Q5TEC3	ZN697_HUMAN	ZNF697
Q5TF21	MTCL3_HUMAN	MTCL3
Q5TF39	MFS4B_HUMAN	MFSD4B
Q5TFE4	NT5D1_HUMAN	NT5DC1
Q5TFG8	ZC21B_HUMAN	ZC2HC1B
Q5TG30	RHG40_HUMAN	ARHGAP40
Q5TGI0	FAXC_HUMAN	FAXC
Q5TGS1	HES3_HUMAN	HES3
Q5TGY1	TMCO4_HUMAN	TMCO4
Q5THK1	PR14L_HUMAN	PRR14L
Q5TIE3	VW5B1_HUMAN	VWA5B1
Q5TZ20	OR2G6_HUMAN	OR2G6
Q5TZJ5	S31A1_HUMAN	SPATA31A1
Q5U3C3	TM164_HUMAN	TMEM164
Q5UAW9	GP157_HUMAN	GPR157
Q5VIY5	ZN468_HUMAN	ZNF468
Q5VSG8	MANEL_HUMAN	MANEAL
Q5VT79	AXA81_HUMAN	ANXA8L1
Q5VTE6	ANGE2_HUMAN	ANGEL2
Q5VTJ3	KLD7A_HUMAN	KLHDC7A
Q5VTL8	PR38B_HUMAN	PRPF38B
Q5VTM2	AGAP9_HUMAN	AGAP9
Q5VTU8	AT5EL_HUMAN	ATP5F1EP2
Q5VU65	P210L_HUMAN	NUP210L
Q5VU69	CP141_HUMAN	CFAP141
Q5VUD6	DIK1B_HUMAN	DIPK1B
Q5VUJ5	AGAP7_HUMAN	AGAP7P
Q5VUJ6	LRCH2_HUMAN	LRCH2
Q5VUY0	ADCL3_HUMAN	AADACL3
Q5VUY2	ADCL4_HUMAN	AADACL4
Q5VVM6	CCD30_HUMAN	CCDC30
Q5VW22	AGAP6_HUMAN	AGAP6
Q5VWQ0	RSBN1_HUMAN	RSBN1
Q5VX52	SPAT1_HUMAN	SPATA1
Q5VXU3	CHIC1_HUMAN	CHIC1
Q5VYM1	S31G1_HUMAN	SPATA31G1
Q5VYV0	FOXB2_HUMAN	FOXB2
Q5VYV7	SLX4I_HUMAN	SLX4IP
Q5VZ03	NXNL2_HUMAN	NXNL2
Q5VZ46	K1614_HUMAN	KIAA1614
Q5VZ66	JKIP3_HUMAN	JAKMIP3
Q5W0A0	ERI6B_HUMAN	ERICH6B
Q5W0B7	TM236_HUMAN	TMEM236
Q5W0V3	FHI2A_HUMAN	FHIP2A
Q5W186	CST9_HUMAN	CST9
Q5W5W9	RES18_HUMAN	RESP18
Q5XG99	LYSM4_HUMAN	LYSMD4
Q5XKK7	F219B_HUMAN	FAM219B
Q5XKR9	VCF2_HUMAN	VCF2
Q5XUX1	FBXW9_HUMAN	FBXW9
Q5YKI7	GGNB1_HUMAN	GGNBP1
Q63HM2	PCX4_HUMAN	PCNX4
Q63HM9	PLCX3_HUMAN	PLCXD3
Q63ZE4	S22AA_HUMAN	SLC22A10
Q64ET8	FRG2_HUMAN	FRG2
Q658K8	EF1DL_HUMAN	EEF1DP3
Q658L1	SAXO2_HUMAN	SAXO2
Q658N2	WSCD1_HUMAN	WSCD1
Q68CQ7	GL8D1_HUMAN	GLT8D1
Q68CR1	SE1L3_HUMAN	SEL1L3
Q68DI1	ZN776_HUMAN	ZNF776
Q68DU8	KCD16_HUMAN	KCTD16
Q68DY9	ZN772_HUMAN	ZNF772
Q69YU3	AN34A_HUMAN	ANKRD34A
Q6AHZ1	Z518A_HUMAN	ZNF518A
Q6AI08	HEAT6_HUMAN	HEATR6
Q6AI12	ANR40_HUMAN	ANKRD40
Q6AW86	Z324B_HUMAN	ZNF324B
Q6B0B8	TIGD3_HUMAN	TIGD3
Q6BEB4	SP5_HUMAN	SP5
Q6DHV5	C2D2B_HUMAN	CC2D2B
Q6DKI1	RL7L_HUMAN	RPL7L1
Q6EBC2	IL31_HUMAN	IL31
Q6EKJ0	GTD2B_HUMAN	GTF2IRD2B
Q6F5E7	TR3N_HUMAN	TXNRD3NB
Q6GPI1	CTRB2_HUMAN	CTRB2
Q6ICC9	RTL6_HUMAN	RTL6
Q6ICG6	K0930_HUMAN	KIAA0930
Q6ICH7	ASPH2_HUMAN	ASPHD2
Q6IEE8	SN12L_HUMAN	SLFN12L
Q6IEU7	OR5MA_HUMAN	OR5M10
Q6IEV9	OR4CB_HUMAN	OR4C11
Q6IEY1	OR4F3_HUMAN	OR4F3; OR4F16; OR4F29
Q6IEZ7	OR2T5_HUMAN	OR2T5
Q6IF00	OR2T2_HUMAN	OR2T2
Q6IF36	O8G2P_HUMAN	OR8G2P
Q6IF42	OR2A2_HUMAN	OR2A2
Q6IF63	O52W1_HUMAN	OR52W1
Q6IF82	O4A47_HUMAN	OR4A47
Q6IF99	O10K2_HUMAN	OR10K2
Q6IFG1	O52E8_HUMAN	OR52E8
Q6IFN5	O7E24_HUMAN	OR7E24
Q6IN97	FRP2L_HUMAN	FRMPD2B
Q6IPT2	GAR5A_HUMAN	GARIN5A
Q6IPX1	TBC3C_HUMAN	TBC1D3C
Q6IPX3	TCAL6_HUMAN	TCEAL6
Q6IQ21	ZN770_HUMAN	ZNF770
Q6IS14	IF5AL_HUMAN	EIF5AL1
Q6J272	CMI2A_HUMAN	CIMIP2A
Q6JVE6	LCN10_HUMAN	LCN10
Q6JVE9	LCN8_HUMAN	LCN8
Q6L8G5	KR510_HUMAN	KRTAP5-10
Q6L9T8	FA72D_HUMAN	FAM72D
Q6MZZ7	CAN13_HUMAN	CAPN13
Q6NSI8	SANBR_HUMAN	SANBR
Q6NSJ2	PHLB3_HUMAN	PHLDB3
Q6NSW5	DE10B_HUMAN	DENND10P1
Q6NT04	TIGD7_HUMAN	TIGD7
Q6NT52	CGB2_HUMAN	CGB2
Q6NT89	TRNP1_HUMAN	TRNP1
Q6NUN7	JHY_HUMAN	JHY
Q6NV75	GP153_HUMAN	GPR153
Q6NVV3	NIPA3_HUMAN	NIPAL1
Q6NW29	RWDD4_HUMAN	RWDD4
Q6NX49	ZN544_HUMAN	ZNF544
Q6NXP0	EFC12_HUMAN	EFCAB12
Q6NXP2	GAR1A_HUMAN	GARIN1A
Q6NXT1	ANR54_HUMAN	ANKRD54
Q6NZ63	STEAL_HUMAN	STEAP1B
Q6P093	ADCL2_HUMAN	AADACL2
Q6P161	RM54_HUMAN	MRPL54
Q6P1N9	TATD1_HUMAN	TATDN1
Q6P280	ZN529_HUMAN	ZNF529
Q6P387	CP046_HUMAN	C16orf46
Q6P3R8	NEK5_HUMAN	NEK5
Q6P3V2	Z585A_HUMAN	ZNF585A
Q6P474	PDXD2_HUMAN	PDXDC2P
Q6P5X7	TMM71_HUMAN	TMEM71
Q6P6B1	ERIC5_HUMAN	ERICH5
Q6P6B7	ANR16_HUMAN	ANKRD16
Q6P995	F171B_HUMAN	FAM171B
Q6P9A1	ZN530_HUMAN	ZNF530
Q6P9A3	ZN549_HUMAN	ZNF549
Q6P9G0	CB5D1_HUMAN	CYB5D1
Q6PCB5	RSBNL_HUMAN	RSBN1L
Q6PEW0	PRS54_HUMAN	PRSS54
Q6PEZ8	PONL1_HUMAN	PODNL1
Q6PF15	KLH35_HUMAN	KLHL35
Q6PG37	ZN790_HUMAN	ZNF790
Q6PH81	CP087_HUMAN	C16orf87
Q6PI47	KCD18_HUMAN	KCTD18
Q6PI97	HOATZ_HUMAN	HOATZ
Q6PID6	TTC33_HUMAN	TTC33
Q6PII5	HAGHL_HUMAN	HAGHL
Q6PIV7	S2534_HUMAN	SLC25A34
Q6PJ61	FBX46_HUMAN	FBXO46
Q6PJE2	POZP3_HUMAN	POMZP3
Q6PK04	CC137_HUMAN	CCDC137
Q6PK81	ZN773_HUMAN	ZNF773
Q6PP77	XKR2_HUMAN	XKRX
Q6Q6R5	CRIP3_HUMAN	CRIP3
Q6S545	POTEH_HUMAN	POTEH
Q6S5H5	POTEG_HUMAN	POTEG
Q6S8J7	POTEA_HUMAN	POTEA
Q6T423	S22AP_HUMAN	SLC22A25
Q6TFL3	CC171_HUMAN	CCDC171
Q6U949	IG2AS_HUMAN	IGF2-AS
Q6UE05	TM270_HUMAN	TMEM270
Q6UQ28	PLET1_HUMAN	PLET1
Q6URK8	SMIP8_HUMAN	SPMIP8
Q6UW01	CBLN3_HUMAN	CBLN3
Q6UW02	CP20A_HUMAN	CYP20A1
Q6UW10	SFTA2_HUMAN	SFTA2
Q6UWE3	COLL2_HUMAN	CLPSL2
Q6UWF7	NXPE4_HUMAN	NXPE4
Q6UWH4	GAK1B_HUMAN	GASK1B
Q6UWI4	SHSA2_HUMAN	SHISA2
Q6UWJ8	C16L2_HUMAN	CD164L2
Q6UWM9	UD2A3_HUMAN	UGT2A3
Q6UWN0	LYPD4_HUMAN	LYPD4
Q6UWN8	ISK6_HUMAN	SPINK6
Q6UWP8	SBSN_HUMAN	SBSN
Q6UWS5	PT117_HUMAN	PET117
Q6UWT2	ENHO_HUMAN	ENHO
Q6UWU2	GLB1L_HUMAN	GLB1L
Q6UWV7	SHL2A_HUMAN	SHISAL2A
Q6UWX4	HIPL2_HUMAN	HHIPL2
Q6UWY5	OLFL1_HUMAN	OLFML1
Q6UX68	XKR5_HUMAN	XKR5
Q6UX72	B3GN9_HUMAN	B3GNT9
Q6UX82	LYPD8_HUMAN	LYPD8
Q6UXB1	IGFL3_HUMAN	IGFL3
Q6UXB3	LYPD2_HUMAN	LYPD2
Q6UXD7	S49A3_HUMAN	SLC49A3
Q6UXE8	BTNL3_HUMAN	BTNL3
Q6UXF7	CL18B_HUMAN	CLEC18B
Q6UXN7	TO20L_HUMAN	TOMM20L
Q6UXS0	CL19A_HUMAN	CLEC19A
Q6UXU4	GSG1L_HUMAN	GSG1L
Q6UXU6	TMM92_HUMAN	TMEM92
Q6UXV1	IZUM2_HUMAN	IZUMO2
Q6UXY8	TMC5_HUMAN	TMC5
Q6UY01	LRC31_HUMAN	LRRC31
Q6UY18	LIGO4_HUMAN	LINGO4
Q6UY27	PATE2_HUMAN	PATE2
Q6V702	CF299_HUMAN	CFAP299
Q6V9R5	ZN562_HUMAN	ZNF562
Q6XE38	SG1D4_HUMAN	SCGB1D4
Q6XLA1	CSC2A_HUMAN	CASC2
Q6Y2X3	DJC14_HUMAN	DNAJC14
Q6ZMB5	T184A_HUMAN	TMEM184A
Q6ZMN7	PZRN4_HUMAN	PDZRN4
Q6ZMN8	CCNI2_HUMAN	CCNI2
Q6ZMS4	ZN852_HUMAN	ZNF852
Q6ZMV5	P4R3C_HUMAN	PPP4R3C
Q6ZMW2	ZN782_HUMAN	ZNF782
Q6ZMW3	EMAL6_HUMAN	EML6
Q6ZMY6	WDR88_HUMAN	WDR88
Q6ZMY9	ZN517_HUMAN	ZNF517
Q6ZN01	MASTR_HUMAN	MAMSTR
Q6ZN06	ZN813_HUMAN	ZNF813
Q6ZN08	ZNF66_HUMAN	ZNF66
Q6ZN19	ZN841_HUMAN	ZNF841
Q6ZN32	ETV3L_HUMAN	ETV3L
Q6ZN68	D19P2_HUMAN	DPY19L2P2
Q6ZN79	Z705A_HUMAN	ZNF705A
Q6ZN84	CCD81_HUMAN	CCDC81
Q6ZNA1	ZN836_HUMAN	ZNF836
Q6ZNA5	FRRS1_HUMAN	FRRS1
Q6ZNC4	ZN704_HUMAN	ZNF704
Q6ZNF0	ACP7_HUMAN	ACP7
Q6ZNG1	ZN600_HUMAN	ZNF600
Q6ZNI0	GCNT7_HUMAN	GCNT7
Q6ZNM6	SMI10_HUMAN	SPMIP10
Q6ZNR0	TMM91_HUMAN	TMEM91
Q6ZP01	RBM44_HUMAN	RBM44
Q6ZPB5	SDIM1_HUMAN	SDIM1
Q6ZQQ6	WDR87_HUMAN	WDR87
Q6ZR62	RTL4_HUMAN	RTL4
Q6ZRF7	ZN818_HUMAN	ZNF818P
Q6ZRI6	CO039_HUMAN	C15orf39
Q6ZRR5	TLCD5_HUMAN	TLCD5
Q6ZRS4	ITPI1_HUMAN	ITPRID1
Q6ZS11	RINL_HUMAN	RINL
Q6ZS30	NBEL1_HUMAN	NBEAL1
Q6ZS82	R9BP_HUMAN	RGS9BP
Q6ZS86	GLPK5_HUMAN	GK5
Q6ZSI9	CAN12_HUMAN	CAPN12
Q6ZSS3	ZN621_HUMAN	ZNF621
Q6ZSU1	C2G1P_HUMAN	CYP2G1P
Q6ZT07	TBCD9_HUMAN	TBC1D9
Q6ZT77	ZN826_HUMAN	ZNF826P
Q6ZTU2	E400N_HUMAN	EP400P1
Q6ZU65	UBN2_HUMAN	UBN2
Q6ZU67	BEND4_HUMAN	BEND4
Q6ZU69	S31F1_HUMAN	SPATA31F1
Q6ZUJ4	CC062_HUMAN	C3orf62
Q6ZUK4	TMM26_HUMAN	TMEM26
Q6ZUS6	CC149_HUMAN	CCDC149
Q6ZUT6	CCD9B_HUMAN	CCDC9B
Q6ZV50	RFX8_HUMAN	RFX8
Q6ZV89	SH2D5_HUMAN	SH2D5
Q6ZVC0	NYAP1_HUMAN	NYAP1
Q6ZVF9	GRIN3_HUMAN	GPRIN3
Q6ZVL6	K154L_HUMAN	KIAA1549L
Q6ZVZ8	ASB18_HUMAN	ASB18
Q6ZWB6	KCTD8_HUMAN	KCTD8
Q719I0	AHSA2_HUMAN	AHSA2P
Q71RC9	SMIM5_HUMAN	SMIM5
Q75NE6	MIRH1_HUMAN	MIR17HG
Q75VX8	GARE2_HUMAN	GAREM2
Q765I0	UTS2B_HUMAN	UTS2B
Q76G19	PDZD4_HUMAN	PDZD4
Q7L0X2	ERIP6_HUMAN	ERICH6
Q7L211	ABHDD_HUMAN	ABHD13
Q7L311	ARMX2_HUMAN	ARMCX2
Q7L945	ZN627_HUMAN	ZNF627
Q7L985	LIGO2_HUMAN	LINGO2
Q7RTS6	OTOP2_HUMAN	OTOP2
Q7RTT3	SSX9_HUMAN	SSX9P
Q7RTT4	SSX8_HUMAN	SSX8P
Q7RTT5	SSX7_HUMAN	SSX7
Q7RTT6	SSX6_HUMAN	SSX6P
Q7RTU0	TCF24_HUMAN	TCF24
Q7RTU5	ASCL5_HUMAN	ASCL5
Q7RTV5	PXL2C_HUMAN	PRXL2C
Q7RTX9	MOT14_HUMAN	SLC16A14
Q7RTY3	PRS45_HUMAN	PRSS45P
Q7Z2Q7	LRR70_HUMAN	LRRC70
Q7Z2Y8	GVIN1_HUMAN	GVINP1
Q7Z304	MAMC2_HUMAN	MAMDC2
Q7Z309	PBIR2_HUMAN	PABIR2
Q7Z388	D19L4_HUMAN	DPY19L4
Q7Z3E2	CC186_HUMAN	CCDC186
Q7Z3J3	RGPD4_HUMAN	RGPD4
Q7Z3V5	ZN571_HUMAN	ZNF571
Q7Z402	TMC7_HUMAN	TMC7
Q7Z404	TMC4_HUMAN	TMC4
Q7Z422	SZRD1_HUMAN	SZRD1
Q7Z4H9	F220A_HUMAN	FAM220A
Q7Z4L0	COX8C_HUMAN	COX8C
Q7Z4L9	PPR42_HUMAN	PPP1R42
Q7Z4R8	CF120_HUMAN	C6orf120
Q7Z4Y8	AT5L2_HUMAN	ATP5MGL
Q7Z572	SPT21_HUMAN	SPATA21
Q7Z5A8	TAFA3_HUMAN	TAFA3
Q7Z5A9	TAFA1_HUMAN	TAFA1
Q7Z5J8	ANKAR_HUMAN	ANKAR
Q7Z5L0	VMO1_HUMAN	VMO1
Q7Z5L3	C1QL2_HUMAN	C1QL2
Q7Z5L4	SPT19_HUMAN	SPATA19
Q7Z5M5	TMC3_HUMAN	TMC3
Q7Z5S9	TM144_HUMAN	TMEM144
Q7Z5Y7	KCD20_HUMAN	KCTD20
Q7Z6M2	FBX33_HUMAN	FBXO33
Q7Z6P3	RAB44_HUMAN	RAB44
Q7Z6W1	TMCO2_HUMAN	TMCO2
Q7Z6W7	DNJB7_HUMAN	DNAJB7
Q7Z713	ANR37_HUMAN	ANKRD37
Q7Z736	PKHH3_HUMAN	PLEKHH3
